,Date,Close,High,Low,Open,Volume
1457,2020-08-18,165.62449645996094,166.0,160.29100036621094,160.60000610351562,106920000.0
1458,2020-08-19,163.0240020751953,165.7949981689453,162.8000030517578,165.15049743652344,83702000.0
1459,2020-08-20,164.86849975585938,165.63099670410156,161.89999389648438,162.60000610351562,66650000.0
1460,2020-08-21,164.23599243164062,165.72000122070312,163.76950073242188,164.75,71518000.0
1461,2020-08-24,165.3730010986328,169.01600646972656,162.8780059814453,165.50750732421875,93326000.0
1462,2020-08-25,167.32449340820312,167.8699951171875,163.35000610351562,164.74949645996094,79856000.0
1463,2020-08-26,172.09249877929688,172.58700561523438,167.22850036621094,167.5554962158203,130174000.0
1464,2020-08-27,170.0,172.64999389648438,168.89999389648438,172.50250244140625,85296000.0
1465,2020-08-28,170.08999633789062,171.6685028076172,169.3249969482422,171.14999389648438,57940000.0
1466,2020-08-31,172.54800415039062,174.75,170.25,170.44949340820312,83718000.0
1467,2020-09-01,174.95599365234375,175.69349670410156,173.35000610351562,174.47900390625,68644000.0
1468,2020-09-02,176.57249450683594,177.6125030517578,174.33450317382812,177.35000610351562,78630000.0
1469,2020-09-03,168.39999389648438,174.42050170898438,165.14999389648438,174.25,163222000.0
1470,2020-09-04,164.7310028076172,169.0749969482422,155.55650329589844,165.89999389648438,175636000.0
1471,2020-09-08,157.49200439453125,162.54249572753906,156.5,157.1999969482422,121884000.0
1472,2020-09-09,163.4304962158203,165.15899658203125,159.25,160.14950561523438,103774000.0
1473,2020-09-10,158.7554931640625,167.4945068359375,158.52749633789062,165.36099243164062,106614000.0
1474,2020-09-11,155.81100463867188,160.86700439453125,154.19900512695312,160.4344940185547,101880000.0
1475,2020-09-14,155.14849853515625,159.3695068359375,154.8000030517578,158.64700317382812,90592000.0
1476,2020-09-15,157.80650329589844,158.75100708007812,155.4459991455078,156.80799865722656,80430000.0
1477,2020-09-16,153.90499877929688,159.36199951171875,153.70750427246094,158.99949645996094,90244000.0
1478,2020-09-17,150.43649291992188,151.47149658203125,148.62750244140625,150.46249389648438,128982000.0
1479,2020-09-18,147.74549865722656,151.88999938964844,145.27699279785156,151.58700561523438,177852000.0
1480,2020-09-21,148.02349853515625,148.10000610351562,143.5500030517578,145.3249969482422,122358000.0
1481,2020-09-22,156.44949340820312,156.69949340820312,150.00999450683594,151.69200134277344,138976000.0
1482,2020-09-23,149.9929962158203,156.35000610351562,149.61900329589844,156.02149963378906,113054000.0
1483,2020-09-24,150.989501953125,153.46499633789062,148.25,148.88949584960938,110588000.0
1484,2020-09-25,154.75650024414062,155.07699584960938,149.9499969482422,152.7429962158203,92304000.0
1485,2020-09-28,158.70249938964844,158.7519989013672,155.85850524902344,157.4425048828125,84484000.0
1486,2020-09-29,157.24400329589844,159.41299438476562,156.6269989013672,158.76950073242188,69916000.0
1487,2020-09-30,157.43649291992188,160.6439971923828,156.69949340820312,157.0570068359375,97922000.0
1488,2020-10-01,161.06300354003906,161.1999969482422,158.60000610351562,160.39999389648438,99438000.0
1489,2020-10-02,156.25,159.7899932861328,156.14999389648438,157.68150329589844,112262000.0
1490,2020-10-05,159.9600067138672,160.12649536132812,157.04249572753906,157.29200744628906,75506000.0
1491,2020-10-06,154.9980010986328,159.10000610351562,154.5,158.25,101738000.0
1492,2020-10-07,159.7845001220703,160.0,156.6195068359375,156.75,86188000.0
1493,2020-10-08,159.52749633789062,161.6645050048828,158.74949645996094,161.24949645996094,63482000.0
1494,2020-10-09,164.33250427246094,164.44949340820312,159.89149475097656,160.5,98158000.0
1495,2020-10-12,172.14649963378906,174.81199645996094,166.9774932861328,167.4969940185547,167284000.0
1496,2020-10-13,172.18150329589844,174.61900329589844,171.21099853515625,173.39950561523438,114894000.0
1497,2020-10-14,168.1855010986328,173.24400329589844,167.0,172.35000610351562,116254000.0
1498,2020-10-15,166.9324951171875,167.79400634765625,164.0,164.60049438476562,104468000.0
1499,2020-10-16,163.635498046875,169.98300170898438,158.0,168.1614990234375,129488000.0
1500,2020-10-19,160.36050415039062,166.4499969482422,159.63699340820312,164.98049926757812,104472000.0
1501,2020-10-20,160.85049438476562,163.3000030517578,159.60049438476562,161.11399841308594,90194000.0
1502,2020-10-21,159.2469940185547,161.69400024414062,158.0,160.625,91854000.0
1503,2020-10-22,158.82000732421875,159.9375,156.0970001220703,159.49349975585938,84240000.0
1504,2020-10-23,160.22000122070312,160.26649475097656,157.0,159.5500030517578,69334000.0
1505,2020-10-26,160.3520050048828,164.1490020751953,157.6649932861328,159.93699645996094,118024000.0
1506,2020-10-27,164.31649780273438,164.58299255371094,160.56500244140625,161.2469940185547,85820000.0
1507,2020-10-28,158.13900756835938,163.2010040283203,158.12350463867188,162.46499633789062,111766000.0
1508,2020-10-29,160.55050659179688,162.8625030517578,158.1999969482422,160.06350708007812,131930000.0
1509,2020-10-30,151.8074951171875,158.35000610351562,150.9499969482422,157.8874969482422,167728000.0
1510,2020-11-02,150.2239990234375,153.98550415039062,147.50599670410156,153.08700561523438,145148000.0
1511,2020-11-03,152.42050170898438,153.7449951171875,149.0489959716797,150.92649841308594,97958000.0
1512,2020-11-04,162.05799865722656,162.24249267578125,156.9864959716797,157.99949645996094,136780000.0
1513,2020-11-05,166.10000610351562,168.33999633789062,164.44400024414062,165.99850463867188,115786000.0
1514,2020-11-06,165.56849670410156,166.10000610351562,161.60000610351562,165.23199462890625,92946000.0
1515,2020-11-09,157.18699645996094,164.4499969482422,155.60549926757812,161.55149841308594,143808000.0
1516,2020-11-10,151.75100708007812,155.6999969482422,150.9739990234375,154.75100708007812,131820000.0
1517,2020-11-11,156.8695068359375,156.95750427246094,152.5,153.08900451660156,87338000.0
1518,2020-11-12,155.51400756835938,158.79400634765625,154.30250549316406,157.99749755859375,87240000.0
1519,2020-11-13,156.4405059814453,157.08599853515625,154.26950073242188,156.10000610351562,75124000.0
1520,2020-11-16,156.55299377441406,157.13499450683594,153.63450622558594,154.66000366210938,76174000.0
1521,2020-11-17,156.7830047607422,159.46249389648438,156.76300048828125,159.177001953125,68894000.0
1522,2020-11-18,155.2729949951172,157.0,155.2550048828125,156.6999969482422,58336000.0
1523,2020-11-19,155.8509979248047,156.25,154.04600524902344,155.2655029296875,60206000.0
1524,2020-11-20,154.97000122070312,156.64450073242188,154.90249633789062,155.8509979248047,67488000.0
1525,2020-11-23,154.91949462890625,156.9875030517578,153.2729949951172,155.8350067138672,94178000.0
1526,2020-11-24,155.9029998779297,156.71249389648438,154.31300354003906,155.02499389648438,72042000.0
1527,2020-11-25,159.2534942626953,159.89999389648438,157.01300048828125,157.093505859375,75808000.0
1528,2020-11-27,159.76699829101562,160.8094940185547,159.50250244140625,160.56300354003906,47858000.0
1529,2020-11-30,158.40199279785156,161.41949462890625,156.27749633789062,160.4239959716797,81278000.0
1530,2020-12-01,161.00399780273438,162.44749450683594,157.85899353027344,159.4250030517578,90740000.0
1531,2020-12-02,160.17649841308594,161.60000610351562,158.66299438476562,161.08250427246094,62586000.0
1532,2020-12-03,159.3365020751953,161.4320068359375,159.0655059814453,160.2729949951172,57840000.0
1533,2020-12-04,158.12899780273438,159.91050720214844,157.93800354003906,159.91050720214844,58272000.0
1534,2020-12-07,157.89999389648438,159.03799438476562,157.08450317382812,157.82400512695312,55026000.0
1535,2020-12-08,158.864501953125,159.2064971923828,156.00100708007812,157.94500732421875,65726000.0
1536,2020-12-09,155.2100067138672,158.72149658203125,154.39999389648438,158.39450073242188,82016000.0
1537,2020-12-10,155.07449340820312,157.10499572753906,153.8000030517578,154.44949340820312,60604000.0
1538,2020-12-11,155.8209991455078,155.93350219726562,153.64100646972656,154.83299255371094,61294000.0
1539,2020-12-14,157.84849548339844,159.52349853515625,156.3000030517578,157.14999389648438,83116000.0
1540,2020-12-15,158.25599670410156,159.4250030517578,156.52450561523438,159.05050659179688,66390000.0
1541,2020-12-16,162.04800415039062,162.35000610351562,158.1840057373047,158.80050659179688,88552000.0
1542,2020-12-17,161.8040008544922,163.17550659179688,161.0500030517578,162.5,69486000.0
1543,2020-12-18,160.08250427246094,162.4709930419922,158.5800018310547,162.19949340820312,119914000.0
1544,2020-12-21,160.3090057373047,161.34849548339844,158.3000030517578,160.00050354003906,76736000.0
1545,2020-12-22,160.3260040283203,161.10000610351562,159.00399780273438,160.14199829101562,47388000.0
1546,2020-12-23,159.2635040283203,160.50650024414062,159.20849609375,160.25,41876000.0
1547,2020-12-24,158.63450622558594,160.10000610351562,158.4499969482422,159.69500732421875,29038000.0
1548,2020-12-28,164.197998046875,165.1999969482422,158.63450622558594,159.6999969482422,113736000.0
1549,2020-12-29,166.10000610351562,167.53250122070312,164.06100463867188,165.4969940185547,97458000.0
1550,2020-12-30,164.29249572753906,167.10499572753906,164.12350463867188,167.0500030517578,64186000.0
1551,2020-12-31,162.84649658203125,164.14599609375,162.05999755859375,163.75,59144000.0
1552,2021-01-04,159.3314971923828,163.60000610351562,157.2010040283203,163.5,88228000.0
1553,2021-01-05,160.92550659179688,161.16900634765625,158.2530059814453,158.30050659179688,53110000.0
1554,2021-01-06,156.91900634765625,159.87550354003906,156.55799865722656,157.32400512695312,87896000.0
1555,2021-01-07,158.10800170898438,160.427001953125,157.75,157.85000610351562,70290000.0
1556,2021-01-08,159.13499450683594,159.53199768066406,157.11000061035156,159.0,70754000.0
1557,2021-01-11,155.7104949951172,157.81900024414062,155.5,157.40049743652344,73668000.0
1558,2021-01-12,156.04150390625,157.10699462890625,154.3000030517578,156.0,70292000.0
1559,2021-01-13,158.29449462890625,159.49749755859375,156.10400390625,156.4219970703125,66424000.0
1560,2021-01-14,156.37350463867188,158.89999389648438,156.0294952392578,158.37600708007812,61418000.0
1561,2021-01-15,155.21249389648438,157.12750244140625,154.7584991455078,156.1510009765625,84880000.0
1562,2021-01-19,156.03799438476562,157.25,154.8000030517578,155.35000610351562,66102000.0
1563,2021-01-20,163.16900634765625,163.99000549316406,158.75,159.09950256347656,106196000.0
1564,2021-01-21,165.34950256347656,167.42750549316406,164.47850036621094,164.64999389648438,98722000.0
1565,2021-01-22,164.6114959716797,166.0955047607422,164.1580047607422,165.2154998779297,56438000.0
1566,2021-01-25,164.6999969482422,168.1945037841797,162.15750122070312,166.4250030517578,74996000.0
1567,2021-01-26,166.30650329589844,166.89999389648438,164.14349365234375,164.8179931640625,59104000.0
1568,2021-01-27,161.62899780273438,167.3260040283203,160.35400390625,167.07449340820312,93204000.0
1569,2021-01-28,161.88099670410156,165.08399963378906,161.4344940185547,161.7519989013672,62984000.0
1570,2021-01-29,160.30999755859375,161.84950256347656,159.2274932861328,161.5,85872000.0
1571,2021-02-01,167.1439971923828,167.51300048828125,161.75149536132812,162.1179962158203,83204000.0
1572,2021-02-02,169.0,171.38699340820312,168.05650329589844,169.0,141972000.0
1573,2021-02-03,165.62649536132812,171.6999969482422,165.43099975585938,171.25050354003906,141776000.0
1574,2021-02-04,166.5500030517578,167.35000610351562,163.8874969482422,166.5,73414000.0
1575,2021-02-05,167.6074981689453,168.85000610351562,165.135498046875,165.9499969482422,72416000.0
1576,2021-02-08,166.14700317382812,168.25,165.1999969482422,167.9250030517578,65148000.0
1577,2021-02-09,165.25,166.89999389648438,164.89199829101562,165.62449645996094,44070000.0
1578,2021-02-10,164.32899475097656,165.8975067138672,162.6999969482422,165.6999969482422,63032000.0
1579,2021-02-11,163.10650634765625,164.60000610351562,162.4029998779297,164.60000610351562,46028000.0
1580,2021-02-12,163.885498046875,164.0124969482422,161.66549682617188,162.5,46706000.0
1581,2021-02-16,163.44749450683594,165.4149932861328,162.67950439453125,162.70249938964844,51494000.0
1582,2021-02-17,165.4320068359375,166.04550170898438,162.97500610351562,163.17999267578125,65950000.0
1583,2021-02-18,166.4114990234375,166.89999389648438,163.69700622558594,164.12100219726562,60548000.0
1584,2021-02-19,162.4949951171875,166.6750030517578,162.28750610351562,166.4114990234375,86104000.0
1585,2021-02-22,159.03700256347656,161.61599731445312,158.61300659179688,160.406494140625,70314000.0
1586,2021-02-23,159.72500610351562,160.2364959716797,154.67999267578125,156.35150146484375,93544000.0
1587,2021-02-24,157.97650146484375,158.56149291992188,156.2689971923828,158.33749389648438,60226000.0
1588,2021-02-25,152.85800170898438,158.91299438476562,152.38800048828125,156.83700561523438,90676000.0
1589,2021-02-26,154.64649963378906,156.1219940185547,151.8350067138672,154.75999450683594,85518000.0
1590,2021-03-01,157.3070068359375,157.47799682617188,154.89950561523438,156.39450073242188,54582000.0
1591,2021-03-02,154.72650146484375,158.17599487304688,154.3560028076172,157.17349243164062,51916000.0
1592,2021-03-03,150.25,155.38900756835938,149.75,154.0590057373047,79774000.0
1593,2021-03-04,148.8784942626953,152.906494140625,147.27149963378906,150.60000610351562,109632000.0
1594,2021-03-05,150.0229949951172,150.4499969482422,144.0500030517578,150.25,107772000.0
1595,2021-03-08,147.59750366210938,153.22950744628906,147.5655059814453,150.75,83700000.0
1596,2021-03-09,153.1425018310547,154.54800415039062,150.25750732421875,150.89950561523438,80600000.0
1597,2021-03-10,152.8820037841797,155.822998046875,151.50250244140625,154.92250061035156,60250000.0
1598,2021-03-11,155.67950439453125,156.58900451660156,154.14649963378906,155.20050048828125,55528000.0
1599,2021-03-12,154.47450256347656,154.94900512695312,152.27499389648438,153.75,48438000.0
1600,2021-03-15,154.08399963378906,154.11199951171875,151.60450744628906,153.72850036621094,58272000.0
1601,2021-03-16,154.59300231933594,156.44549560546875,153.79299926757812,155.24850463867188,50776000.0
1602,2021-03-17,156.7864990234375,158.65249633789062,153.51100158691406,153.66099548339844,62372000.0
1603,2021-03-18,151.39950561523438,155.8314971923828,151.25,155.0500030517578,72992000.0
1604,2021-03-19,153.7480010986328,153.864501953125,150.8314971923828,151.4615020751953,92508000.0
1605,2021-03-22,155.5435028076172,156.32899475097656,153.00250244140625,153.3925018310547,58044000.0
1606,2021-03-23,156.875,159.10000610351562,156.04249572753906,156.35000610351562,76346000.0
1607,2021-03-24,154.35350036621094,158.0155029296875,154.25750732421875,157.552001953125,59180000.0
1608,2021-03-25,152.31300354003906,155.48899841308594,151.85699462890625,153.64950561523438,71270000.0
1609,2021-03-26,152.60150146484375,152.83299255371094,149.8000030517578,152.2030029296875,66258000.0
1610,2021-03-29,153.7864990234375,154.5625,151.42250061035156,152.77200317382812,54920000.0
1611,2021-03-30,152.76449584960938,153.64999389648438,151.6999969482422,153.50050354003906,46752000.0
1612,2021-03-31,154.70399475097656,155.9665069580078,153.125,153.2030029296875,61878000.0
1613,2021-04-01,158.0500030517578,158.1219940185547,155.77749633789062,155.89700317382812,58806000.0
1614,2021-04-05,161.3365020751953,161.79800415039062,158.06199645996094,158.64999389648438,66698000.0
1615,2021-04-06,161.1909942626953,162.36549377441406,160.8520050048828,161.1875,50756000.0
1616,2021-04-07,163.96949768066406,165.1804962158203,161.1824951171875,161.69000244140625,66924000.0
1617,2021-04-08,164.96499633789062,166.22500610351562,164.60000610351562,165.5449981689453,56242000.0
1618,2021-04-09,168.61000061035156,168.61000061035156,164.44500732421875,165.23500061035156,86830000.0
1619,2021-04-12,168.96949768066406,169.7519989013672,167.5574951171875,167.760498046875,65636000.0
1620,2021-04-13,170.0,171.60000610351562,169.781494140625,170.04249572753906,66316000.0
1621,2021-04-14,166.64999389648438,170.2064971923828,166.3000030517578,170.20199584960938,62904000.0
1622,2021-04-15,168.95449829101562,169.85000610351562,167.60000610351562,168.5500030517578,64672000.0
1623,2021-04-16,169.9720001220703,170.33999633789062,167.7794952392578,169.0,63720000.0
1624,2021-04-19,168.60049438476562,171.79649353027344,168.00799560546875,169.51649475097656,54508000.0
1625,2021-04-20,166.7344970703125,169.14950561523438,165.8000030517578,168.67999267578125,52460000.0
1626,2021-04-21,168.1009979248047,168.14300537109375,165.1905059814453,165.8000030517578,44224000.0
1627,2021-04-22,165.45199584960938,168.64349365234375,165.07249450683594,168.58399963378906,51612000.0
1628,2021-04-23,167.04400634765625,168.75,165.4250030517578,165.9550018310547,63856000.0
1629,2021-04-26,170.4499969482422,171.42250061035156,166.5469970703125,167.39999389648438,97614000.0
1630,2021-04-27,170.8715057373047,173.0,169.90049743652344,172.17349243164062,76542000.0
1631,2021-04-28,172.9250030517578,174.49400329589844,171.25,171.74000549316406,92638000.0
1632,2021-04-29,173.5655059814453,175.72250366210938,171.75,175.2550048828125,153648000.0
1633,2021-04-30,173.37100219726562,177.6999969482422,173.125,176.25599670410156,140186000.0
1634,2021-05-03,169.32449340820312,174.33250427246094,168.63499450683594,174.2364959716797,117510000.0
1635,2021-05-04,165.593505859375,168.3990020751953,163.60650634765625,167.8094940185547,108788000.0
1636,2021-05-05,163.52699279785156,167.73500061035156,163.21800231933594,166.9429931640625,74226000.0
1637,2021-05-06,165.31849670410156,165.72000122070312,162.36000061035156,163.5,88954000.0
1638,2021-05-07,164.58050537109375,166.54449462890625,164.45350646972656,165.95449829101562,94206000.0
1639,2021-05-10,159.52450561523438,164.14999389648438,159.5,164.11599731445312,116772000.0
1640,2021-05-11,161.19549560546875,161.89999389648438,156.36849975585938,156.81399536132812,92396000.0
1641,2021-05-12,157.5970001220703,160.39700317382812,156.65499877929688,159.25,98728000.0
1642,2021-05-13,158.07350158691406,160.19200134277344,156.64999389648438,159.27349853515625,67018000.0
1643,2021-05-14,161.14500427246094,161.4429931640625,159.14999389648438,159.2779998779297,66500000.0
1644,2021-05-17,163.51950073242188,164.6374969482422,161.72950744628906,162.29649353027344,74478000.0
1645,2021-05-18,161.61399841308594,165.60000610351562,161.51849365234375,164.62899780273438,56568000.0
1646,2021-05-19,161.58999633789062,161.7375030517578,159.1999969482422,159.75,53594000.0
1647,2021-05-20,162.38400268554688,162.98399353027344,161.8090057373047,162.22000122070312,52664000.0
1648,2021-05-21,160.1540069580078,162.83450317382812,159.85049438476562,162.5,82098000.0
1649,2021-05-24,162.24949645996094,162.8975067138672,160.52499389648438,160.77499389648438,48456000.0
1650,2021-05-25,162.95249938964844,163.99099731445312,160.68800354003906,163.33349609375,65222000.0
1651,2021-05-26,163.25799560546875,164.7864990234375,162.92550659179688,163.72950744628906,47680000.0
1652,2021-05-27,161.5054931640625,163.01800537109375,161.5019989013672,162.8000030517578,51224000.0
1653,2021-05-28,161.15350341796875,162.39950561523438,160.98500061035156,162.10000610351562,46596000.0
1654,2021-06-01,160.9324951171875,162.5489959716797,160.4530029296875,162.1750030517578,48600000.0
1655,2021-06-02,161.69949340820312,161.75,160.39999389648438,161.15499877929688,40290000.0
1656,2021-06-03,159.35049438476562,160.7220001220703,159.20150756835938,160.2115020751953,47966000.0
1657,2021-06-04,160.31100463867188,161.0500030517578,159.9405059814453,160.60000610351562,44994000.0
1658,2021-06-07,159.90049743652344,160.39999389648438,158.61000061035156,159.8665008544922,44316000.0
1659,2021-06-08,163.20550537109375,163.97650146484375,160.90049743652344,161.1304931640625,68334000.0
1660,2021-06-09,164.0574951171875,164.87899780273438,163.53500366210938,163.64349365234375,49110000.0
1661,2021-06-10,167.4824981689453,167.5500030517578,164.0574951171875,164.10049438476562,69530000.0
1662,2021-06-11,167.3415069580078,168.32899475097656,166.67250061035156,167.4824981689453,56348000.0
1663,2021-06-14,169.19349670410156,169.25,166.77499389648438,167.3415069580078,51394000.0
1664,2021-06-15,169.156494140625,169.84950256347656,168.15550231933594,169.1999969482422,48524000.0
1665,2021-06-16,170.7624969482422,171.3175048828125,168.02650451660156,169.60000610351562,84056000.0
1666,2021-06-17,174.46200561523438,174.86000061035156,170.0500030517578,170.15899658203125,102730000.0
1667,2021-06-18,174.34500122070312,175.35000610351562,173.6855010986328,173.99949645996094,104954000.0
1668,2021-06-21,172.697998046875,174.10000610351562,171.6999969482422,173.8209991455078,65542000.0
1669,2021-06-22,175.27200317382812,176.18899536132812,172.80450439453125,172.9029998779297,66902000.0
1670,2021-06-23,175.1909942626953,176.0500030517578,174.16000366210938,175.25,56266000.0
1671,2021-06-24,172.45399475097656,176.2429962158203,171.54249572753906,175.3820037841797,76640000.0
1672,2021-06-25,170.072998046875,173.24099731445312,169.70899963378906,173.1999969482422,78820000.0
1673,2021-06-28,172.1945037841797,172.39999389648438,170.67550659179688,170.8000030517578,44856000.0
1674,2021-06-29,172.40699768066406,172.80149841308594,171.15150451660156,171.9409942626953,41968000.0
1675,2021-06-30,172.00799560546875,173.5800018310547,171.75,172.05299377441406,48080000.0
1676,2021-07-01,171.64849853515625,172.85000610351562,170.4709930419922,171.73049926757812,40742000.0
1677,2021-07-02,175.5489959716797,175.58599853515625,171.8459930419922,172.58200073242188,63388000.0
1678,2021-07-06,183.78700256347656,184.2740020751953,176.4499969482422,176.5054931640625,134896000.0
1679,2021-07-07,184.82899475097656,186.7100067138672,183.94549560546875,185.86900329589844,106562000.0
1680,2021-07-08,186.57049560546875,187.9994964599609,181.05599975585935,182.1779937744141,103612000.0
1681,2021-07-09,185.9669952392578,187.3999938964844,184.6699981689453,186.12600708007807,74964000.0
1682,2021-07-12,185.9275054931641,187.864501953125,184.8394927978516,187.1999969482422,51432000.0
1683,2021-07-13,183.8679962158203,188.6540069580078,183.5659942626953,185.10499572753903,76918000.0
1684,2021-07-14,184.08399963378903,185.88299560546875,183.04150390625,185.4425048828125,65932000.0
1685,2021-07-15,181.55999755859372,184.7700042724609,181.04600524902344,184.7100067138672,63706000.0
1686,2021-07-16,178.68150329589844,182.3029937744141,178.5229949951172,181.66549682617188,80874000.0
1687,2021-07-19,177.47950744628906,177.510498046875,174.95799255371094,176.62899780273438,75692000.0
1688,2021-07-20,178.6595001220703,179.60000610351562,175.89999389648438,178.36599731445312,65114000.0
1689,2021-07-21,179.25999450683594,179.32249450683594,177.1820068359375,178.81900024414062,46380000.0
1690,2021-07-22,181.9015045166016,182.00100708007807,179.11349487304688,179.3614959716797,65308000.0
1691,2021-07-23,182.83200073242188,183.3054962158203,181.1020050048828,182.0,48726000.0
1692,2021-07-26,184.99099731445312,185.60400390625,182.3625030517578,183.6584930419922,58002000.0
1693,2021-07-27,181.3195037841797,184.9250030517578,179.3074951171875,184.9250030517578,82638000.0
1694,2021-07-28,181.51600646972656,182.92100524902344,180.0500030517578,181.68899536132807,59988000.0
1695,2021-07-29,179.99600219726562,181.8975067138672,179.00050354003906,181.3874969482422,110400000.0
1696,2021-07-30,166.37950134277344,168.40699768066406,165.3489990234375,167.3975067138672,199312000.0
1697,2021-08-02,166.57400512695312,167.9459991455078,165.85000610351562,167.65499877929688,67078000.0
1698,2021-08-03,168.31199645996094,169.5500030517578,164.98849487304688,167.03599548339844,83146000.0
1699,2021-08-04,167.73599243164062,169.44400024414062,167.2779998779297,168.96749877929688,43678000.0
1700,2021-08-05,168.79949951171875,169.4499969482422,167.04600524902344,167.81100463867188,48670000.0
1701,2021-08-06,167.2469940185547,168.75,166.45199584960938,168.75,52752000.0
1702,2021-08-09,167.093505859375,167.74400329589844,166.42599487304688,167.1804962158203,42964000.0
1703,2021-08-10,166.03399658203125,167.89999389648438,165.75,167.25050354003906,48252000.0
1704,2021-08-11,164.60549926757812,166.88499450683594,163.88949584960938,166.57249450683594,58944000.0
1705,2021-08-12,165.1750030517578,165.72549438476562,163.48350524902344,164.5,46282000.0
1706,2021-08-13,164.69850158691406,165.30349731445312,164.14999389648438,165.2834930419922,41134000.0
1707,2021-08-16,164.94949340820312,165.0,160.55650329589844,164.14999389648438,66394000.0
1708,2021-08-17,162.09800720214844,164.02450561523438,161.28399658203125,163.875,67758000.0
1709,2021-08-18,160.06100463867188,162.7050018310547,160.0,162.09950256347656,56086000.0
1710,2021-08-19,159.3874969482422,161.64999389648438,159.1230010986328,159.7010040283203,75658000.0
1711,2021-08-20,159.99749755859375,160.3905029296875,158.78799438476562,160.19349670410156,67168000.0
1712,2021-08-23,163.2935028076172,164.0449981689453,160.50050354003906,160.59500122070312,65362000.0
1713,2021-08-24,165.28900146484375,165.77450561523438,163.72900390625,164.0,51036000.0
1714,2021-08-25,164.95899963378906,166.0500030517578,164.3074951171875,165.49349975585938,33606000.0
1715,2021-08-26,165.8000030517578,166.60000610351562,164.8000030517578,164.9499969482422,41976000.0
1716,2021-08-27,167.48150634765625,167.61599731445312,165.6875,166.6614990234375,48048000.0
1717,2021-08-30,171.07850646972656,172.25,167.76100158691406,167.8715057373047,63844000.0
1718,2021-08-31,173.5395050048828,173.62899780273438,169.7794952392578,171.24000549316406,87128000.0
1719,2021-09-01,173.9499969482422,176.35000610351562,173.76199340820312,174.82000732421875,72598000.0
1720,2021-09-02,173.156005859375,175.59800720214844,172.75,174.73800659179688,58474000.0
1721,2021-09-03,173.90249633789062,174.1334991455078,171.82200622558594,172.60000610351562,51514000.0
1722,2021-09-07,175.46449279785156,176.4044952392578,173.8470001220703,173.89999389648438,54758000.0
1723,2021-09-08,176.27499389648438,177.281494140625,174.7834930419922,175.58250427246094,61068000.0
1724,2021-09-09,174.20799255371094,177.49949645996094,174.01849365234375,176.30099487304688,54384000.0
1725,2021-09-10,173.45750427246094,175.42250061035156,173.14549255371094,175.0915069580078,47946000.0
1726,2021-09-13,172.85850524902344,174.8979949951172,171.89999389648438,174.13999938964844,51380000.0
1727,2021-09-14,172.5,174.3404998779297,171.885498046875,173.77749633789062,38738000.0
1728,2021-09-15,173.7895050048828,174.27099609375,170.10049438476562,172.12600708007812,59150000.0
1729,2021-09-16,174.41200256347656,174.62750244140625,172.3070068359375,172.9980010986328,51672000.0
1730,2021-09-17,173.12600708007812,174.87049865722656,172.60650634765625,174.42050170898438,92332000.0
1731,2021-09-20,167.7864990234375,170.9499969482422,165.25050354003906,169.8000030517578,93382000.0
1732,2021-09-21,167.18150329589844,168.98500061035156,166.6195068359375,168.75,55618000.0
1733,2021-09-22,169.00250244140625,169.4499969482422,167.05250549316406,167.5500030517578,48228000.0
1734,2021-09-23,170.8000030517578,171.447998046875,169.00250244140625,169.00250244140625,47588000.0
1735,2021-09-24,171.2760009765625,171.46299743652344,169.6699981689453,170.10049438476562,42324000.0
1736,2021-09-27,170.2899932861328,170.77850341796875,166.98049926757812,168.5749969482422,72690000.0
1737,2021-09-28,165.79800415039062,168.45950317382812,164.5050048828125,167.885498046875,88616000.0
1738,2021-09-29,165.05599975585938,167.56500244140625,164.89349365234375,166.10549926757812,51246000.0
1739,2021-09-30,164.2519989013672,166.3925018310547,163.69949340820312,165.8000030517578,56848000.0
1740,2021-10-01,164.16299438476562,165.45849609375,162.7969970703125,164.45050048828125,56712000.0
1741,2021-10-04,159.48899841308594,163.99949645996094,158.8125,163.96949768066406,90462000.0
1742,2021-10-05,161.0500030517578,163.0364990234375,160.1230010986328,160.22500610351562,65384000.0
1743,2021-10-06,163.10049438476562,163.2169952392578,159.93099975585938,160.67649841308594,50660000.0
1744,2021-10-07,165.1215057373047,166.28750610351562,164.1529998779297,164.57699584960938,48182000.0
1745,2021-10-08,164.43099975585938,166.07150268554688,164.41000366210938,165.85000610351562,39964000.0
1746,2021-10-11,162.31500244140625,164.62950134277344,161.90499877929688,163.75,40684000.0
1747,2021-10-12,162.3665008544922,163.37649536132812,161.81399536132812,162.85000610351562,36392000.0
1748,2021-10-13,164.21400451660156,164.41900634765625,163.05450439453125,163.48550415039062,48402000.0
1749,2021-10-14,164.9929962158203,165.6300048828125,164.53900146484375,165.12249755859375,42190000.0
1750,2021-10-15,170.4510040283203,170.52099609375,165.1999969482422,165.5709991455078,103598000.0
1751,2021-10-18,172.33700561523438,172.45849609375,169.2550048828125,169.41799926757812,63482000.0
1752,2021-10-19,172.20750427246094,172.7344970703125,171.10000610351562,171.71449279785156,47722000.0
1753,2021-10-20,170.7530059814453,173.14300537109375,170.01849365234375,172.63299560546875,42796000.0
1754,2021-10-21,171.75050354003906,172.01400756835938,170.14999389648438,170.71249389648438,37628000.0
1755,2021-10-22,166.77749633789062,171.49200439453125,166.56500244140625,171.0500030517578,62782000.0
